country,orderDate,productCode,quantityOrdered,priceEach,orderNumber,productLine,productName,extendedPrice,year,month,sortkey
USA,11/12/2003 0:00,S24_1937,39,31.86,10182,Vintage Cars,1939 Chevrolet Deluxe Coupe,1242.54,2003,November,11
USA,11/12/2003 0:00,S24_2022,31,39.87,10182,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,1235.97,2003,November,11
USA,11/12/2003 0:00,S24_2766,36,87.24,10182,Classic Cars,1949 Jaguar XK 120,3140.64,2003,November,11
USA,11/12/2003 0:00,S24_2887,20,116.27,10182,Classic Cars,1952 Citroen-15CV,2325.4,2003,November,11
USA,11/12/2003 0:00,S24_3191,33,73.62,10182,Classic Cars,1969 Chevrolet Camaro Z28,2429.46,2003,November,11
USA,11/12/2003 0:00,S24_3432,49,95.3,10182,Classic Cars,2002 Chevy Corvette,4669.7,2003,November,11
USA,11/12/2003 0:00,S24_3969,23,34.88,10182,Vintage Cars,1936 Mercedes Benz 500k Roadster,802.24,2003,November,11
USA,3/11/2004 0:00,S10_4962,50,138.88,10229,Classic Cars,1962 LanciaA Delta 16V,6944,2004,March,3
USA,3/11/2004 0:00,S12_1666,25,110.7,10229,Trucks and Buses,1958 Setra Bus,2767.5,2004,March,3
USA,3/11/2004 0:00,S12_4473,36,95.99,10229,Trucks and Buses,1957 Chevy Pickup,3455.64,2004,March,3
USA,3/11/2004 0:00,S18_2319,26,104.32,10229,Trucks and Buses,1964 Mercedes Tour Bus,2712.32,2004,March,3
USA,3/11/2004 0:00,S18_2432,28,53.48,10229,Trucks and Buses,1926 Ford Fire Engine,1497.44,2004,March,3
USA,3/11/2004 0:00,S18_3232,22,157.49,10229,Classic Cars,1992 Ferrari 360 Spider red,3464.78,2004,March,3
USA,3/11/2004 0:00,S18_4600,41,119.87,10229,Trucks and Buses,1940s Ford truck,4914.67,2004,March,3
USA,3/11/2004 0:00,S18_4668,39,43.77,10229,Vintage Cars,1939 Cadillac Limousine,1707.03,2004,March,3
USA,3/11/2004 0:00,S24_2300,48,115.01,10229,Trucks and Buses,1962 Volkswagen Microbus,5520.48,2004,March,3
USA,3/11/2004 0:00,S24_2840,33,34.65,10229,Classic Cars,1958 Chevy Corvette Limited Edition,1143.45,2004,March,3
USA,3/11/2004 0:00,S32_1268,25,78.97,10229,Trucks and Buses,1980’s GM Manhattan Express,1974.25,2004,March,3
USA,3/11/2004 0:00,S32_2509,23,49.78,10229,Trucks and Buses,1954 Greyhound Scenicruiser,1144.94,2004,March,3
USA,3/11/2004 0:00,S32_3522,30,52.36,10229,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,1570.8,2004,March,3
USA,3/11/2004 0:00,S700_2824,50,91.04,10229,Classic Cars,1982 Camaro Z28,4552,2004,March,3
USA,7/20/2004 0:00,S12_4473,31,99.54,10271,Trucks and Buses,1957 Chevy Pickup,3085.74,2004,July,7
USA,7/20/2004 0:00,S18_2238,50,147.36,10271,Classic Cars,1998 Chrysler Plymouth Prowler,7368,2004,July,7
USA,7/20/2004 0:00,S18_2319,50,121.5,10271,Trucks and Buses,1964 Mercedes Tour Bus,6075,2004,July,7
USA,7/20/2004 0:00,S18_2432,25,59.55,10271,Trucks and Buses,1926 Ford Fire Engine,1488.75,2004,July,7
USA,7/20/2004 0:00,S18_3232,20,169.34,10271,Classic Cars,1992 Ferrari 360 Spider red,3386.8,2004,July,7
USA,7/20/2004 0:00,S24_1444,45,49.71,10271,Classic Cars,1970 Dodge Coronet,2236.95,2004,July,7
USA,7/20/2004 0:00,S24_2300,43,122.68,10271,Trucks and Buses,1962 Volkswagen Microbus,5275.24,2004,July,7
USA,7/20/2004 0:00,S24_2840,38,28.64,10271,Classic Cars,1958 Chevy Corvette Limited Edition,1088.32,2004,July,7
USA,7/20/2004 0:00,S24_4048,22,110,10271,Classic Cars,1992 Porsche Cayenne Turbo Silver,2420,2004,July,7
USA,7/20/2004 0:00,S32_2509,35,51.95,10271,Trucks and Buses,1954 Greyhound Scenicruiser,1818.25,2004,July,7
USA,7/20/2004 0:00,S50_1392,34,93.76,10271,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,3187.84,2004,July,7
USA,8/20/2004 0:00,S12_1108,41,176.63,10282,Classic Cars,2001 Ferrari Enzo,7241.83,2004,August,8
USA,8/20/2004 0:00,S12_3148,27,142.02,10282,Classic Cars,1969 Corvair Monza,3834.54,2004,August,8
USA,8/20/2004 0:00,S12_3891,24,169.56,10282,Classic Cars,1969 Ford Falcon,4069.44,2004,August,8
USA,8/20/2004 0:00,S18_2238,23,147.36,10282,Classic Cars,1998 Chrysler Plymouth Prowler,3389.28,2004,August,8
USA,8/20/2004 0:00,S18_3140,43,122.93,10282,Vintage Cars,1903 Ford Model A,5285.99,2004,August,8
USA,8/20/2004 0:00,S18_3259,36,88.74,10282,Trains,Collectable Wooden Train,3194.64,2004,August,8
USA,8/20/2004 0:00,S18_4027,31,132.13,10282,Classic Cars,1970 Triumph Spitfire,4096.03,2004,August,8
USA,8/20/2004 0:00,S24_1444,29,49.71,10282,Classic Cars,1970 Dodge Coronet,1441.59,2004,August,8
USA,8/20/2004 0:00,S24_4048,39,96.99,10282,Classic Cars,1992 Porsche Cayenne Turbo Silver,3782.61,2004,August,8
USA,8/20/2004 0:00,S32_3207,36,51.58,10282,Trains,1950's Chicago Surface Lines Streetcar,1856.88,2004,August,8
USA,8/20/2004 0:00,S50_1392,38,114.59,10282,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,4354.42,2004,August,8
USA,8/20/2004 0:00,S50_1514,37,56.24,10282,Trains,1962 City of Detroit Streetcar,2080.88,2004,August,8
USA,8/20/2004 0:00,S700_1938,43,77.95,10282,Ships,The Mayflower,3351.85,2004,August,8
USA,10/21/2004 0:00,S10_1949,48,214.3,10312,Classic Cars,1952 Alpine Renault 1300,10286.4,2004,October,10
USA,10/21/2004 0:00,S18_1097,32,101.5,10312,Trucks and Buses,1940 Ford Pickup Truck,3248,2004,October,10
USA,10/21/2004 0:00,S18_1342,43,102.74,10312,Vintage Cars,1937 Lincoln Berline,4417.82,2004,October,10
USA,10/21/2004 0:00,S18_1367,25,43.67,10312,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,1091.75,2004,October,10
USA,10/21/2004 0:00,S18_1749,48,146.2,10312,Vintage Cars,1917 Grand Touring Sedan,7017.6,2004,October,10
USA,10/21/2004 0:00,S18_2248,30,48.43,10312,Vintage Cars,1911 Ford Town Car,1452.9,2004,October,10
USA,10/21/2004 0:00,S18_2325,31,111.87,10312,Vintage Cars,1932 Model A Ford J-Coupe,3467.97,2004,October,10
USA,10/21/2004 0:00,S18_2795,25,150.19,10312,Vintage Cars,1928 Mercedes-Benz SSK,3754.75,2004,October,10
USA,10/21/2004 0:00,S18_2949,37,91.18,10312,Vintage Cars,1913 Ford Model T Speedster,3373.66,2004,October,10
USA,10/21/2004 0:00,S18_2957,35,54.34,10312,Vintage Cars,1934 Ford V8 Coupe,1901.9,2004,October,10
USA,10/21/2004 0:00,S18_3136,38,93.2,10312,Vintage Cars,18th Century Vintage Horse Carriage,3541.6,2004,October,10
USA,10/21/2004 0:00,S18_3320,33,84.33,10312,Vintage Cars,1917 Maxwell Touring Car,2782.89,2004,October,10
USA,10/21/2004 0:00,S18_4668,39,44.27,10312,Vintage Cars,1939 Cadillac Limousine,1726.53,2004,October,10
USA,10/21/2004 0:00,S24_1937,39,27.88,10312,Vintage Cars,1939 Chevrolet Deluxe Coupe,1087.32,2004,October,10
USA,10/21/2004 0:00,S24_2022,23,43.46,10312,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,999.58,2004,October,10
USA,10/21/2004 0:00,S24_3969,31,40.21,10312,Vintage Cars,1936 Mercedes Benz 500k Roadster,1246.51,2004,October,10
USA,10/21/2004 0:00,S24_4258,44,96.42,10312,Vintage Cars,1936 Chrysler Airflow,4242.48,2004,October,10
USA,11/19/2004 0:00,S24_2840,33,32.88,10335,Classic Cars,1958 Chevy Corvette Limited Edition,1085.04,2004,November,11
USA,11/19/2004 0:00,S32_1268,44,77.05,10335,Trucks and Buses,1980’s GM Manhattan Express,3390.2,2004,November,11
USA,11/19/2004 0:00,S32_2509,40,49.78,10335,Trucks and Buses,1954 Greyhound Scenicruiser,1991.2,2004,November,11
USA,12/10/2004 0:00,S10_1949,32,199.3,10357,Classic Cars,1952 Alpine Renault 1300,6377.6,2004,December,12
USA,12/10/2004 0:00,S10_4962,43,135.92,10357,Classic Cars,1962 LanciaA Delta 16V,5844.56,2004,December,12
USA,12/10/2004 0:00,S12_1666,49,109.34,10357,Trucks and Buses,1958 Setra Bus,5357.66,2004,December,12
USA,12/10/2004 0:00,S18_1097,39,112,10357,Trucks and Buses,1940 Ford Pickup Truck,4368,2004,December,12
USA,12/10/2004 0:00,S18_2432,41,58.95,10357,Trucks and Buses,1926 Ford Fire Engine,2416.95,2004,December,12
USA,12/10/2004 0:00,S18_2949,41,91.18,10357,Vintage Cars,1913 Ford Model T Speedster,3738.38,2004,December,12
USA,12/10/2004 0:00,S18_2957,49,59.34,10357,Vintage Cars,1934 Ford V8 Coupe,2907.66,2004,December,12
USA,12/10/2004 0:00,S18_3136,44,104.72,10357,Vintage Cars,18th Century Vintage Horse Carriage,4607.68,2004,December,12
USA,12/10/2004 0:00,S18_3320,25,84.33,10357,Vintage Cars,1917 Maxwell Touring Car,2108.25,2004,December,12
USA,12/10/2004 0:00,S18_4600,28,105.34,10357,Trucks and Buses,1940s Ford truck,2949.52,2004,December,12
USA,1/19/2005 0:00,S24_2766,40,73.6,10368,Classic Cars,1949 Jaguar XK 120,2944,2005,January,1
USA,1/19/2005 0:00,S24_2887,31,115.09,10368,Classic Cars,1952 Citroen-15CV,3567.79,2005,January,1
USA,1/19/2005 0:00,S24_3191,46,83.04,10368,Classic Cars,1969 Chevrolet Camaro Z28,3819.84,2005,January,1
USA,1/19/2005 0:00,S24_3432,20,93.16,10368,Classic Cars,2002 Chevy Corvette,1863.2,2005,January,1
USA,1/19/2005 0:00,S24_3969,46,36.52,10368,Vintage Cars,1936 Mercedes Benz 500k Roadster,1679.92,2005,January,1
USA,1/23/2005 0:00,S12_1108,32,178.71,10371,Classic Cars,2001 Ferrari Enzo,5718.72,2005,January,1
USA,1/23/2005 0:00,S12_4473,49,104.28,10371,Trucks and Buses,1957 Chevy Pickup,5109.72,2005,January,1
USA,1/23/2005 0:00,S18_2238,25,160.46,10371,Classic Cars,1998 Chrysler Plymouth Prowler,4011.5,2005,January,1
USA,1/23/2005 0:00,S24_1444,25,53.75,10371,Classic Cars,1970 Dodge Coronet,1343.75,2005,January,1
USA,1/23/2005 0:00,S24_2300,20,126.51,10371,Trucks and Buses,1962 Volkswagen Microbus,2530.2,2005,January,1
USA,1/23/2005 0:00,S24_2840,45,35.01,10371,Classic Cars,1958 Chevy Corvette Limited Edition,1575.45,2005,January,1
USA,1/23/2005 0:00,S24_4048,28,95.81,10371,Classic Cars,1992 Porsche Cayenne Turbo Silver,2682.68,2005,January,1
USA,1/23/2005 0:00,S32_1268,26,82.83,10371,Trucks and Buses,1980’s GM Manhattan Express,2153.58,2005,January,1
USA,1/23/2005 0:00,S32_2509,20,44.37,10371,Trucks and Buses,1954 Greyhound Scenicruiser,887.4,2005,January,1
USA,1/23/2005 0:00,S32_3207,30,53.44,10371,Trains,1950's Chicago Surface Lines Streetcar,1603.2,2005,January,1
USA,1/23/2005 0:00,S50_1392,48,97.23,10371,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,4667.04,2005,January,1
USA,1/23/2005 0:00,S700_2824,34,83.95,10371,Classic Cars,1982 Camaro Z28,2854.3,2005,January,1
USA,2/17/2005 0:00,S12_1108,34,166.24,10382,Classic Cars,2001 Ferrari Enzo,5652.16,2005,February,2
USA,2/17/2005 0:00,S12_3148,37,145.04,10382,Classic Cars,1969 Corvair Monza,5366.48,2005,February,2
USA,2/17/2005 0:00,S12_3891,34,143.61,10382,Classic Cars,1969 Ford Falcon,4882.74,2005,February,2
USA,2/17/2005 0:00,S12_4473,32,103.1,10382,Trucks and Buses,1957 Chevy Pickup,3299.2,2005,February,2
USA,2/17/2005 0:00,S18_2238,25,160.46,10382,Classic Cars,1998 Chrysler Plymouth Prowler,4011.5,2005,February,2
USA,2/17/2005 0:00,S18_3320,50,84.33,10382,Vintage Cars,1917 Maxwell Touring Car,4216.5,2005,February,2
USA,2/17/2005 0:00,S18_4600,39,115.03,10382,Trucks and Buses,1940s Ford truck,4486.17,2005,February,2
USA,2/17/2005 0:00,S18_4668,39,46.29,10382,Vintage Cars,1939 Cadillac Limousine,1805.31,2005,February,2
USA,2/17/2005 0:00,S24_2300,20,120.12,10382,Trucks and Buses,1962 Volkswagen Microbus,2402.4,2005,February,2
USA,2/17/2005 0:00,S24_4258,33,97.39,10382,Vintage Cars,1936 Chrysler Airflow,3213.87,2005,February,2
USA,2/17/2005 0:00,S32_1268,26,85.72,10382,Trucks and Buses,1980’s GM Manhattan Express,2228.72,2005,February,2
USA,2/17/2005 0:00,S32_3522,48,57.53,10382,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,2761.44,2005,February,2
USA,2/17/2005 0:00,S700_2824,34,101.15,10382,Classic Cars,1982 Camaro Z28,3439.1,2005,February,2
USA,2/28/2005 0:00,S24_3816,37,78.83,10385,Vintage Cars,1940 Ford Delivery Sedan,2916.71,2005,February,2
USA,2/28/2005 0:00,S700_1138,25,62,10385,Ships,The Schooner Bluenose,1550,2005,February,2
USA,3/4/2005 0:00,S18_1129,36,117.48,10390,Classic Cars,1993 Mazda RX-7,4229.28,2005,March,3
USA,3/4/2005 0:00,S18_1984,34,132.29,10390,Classic Cars,1995 Honda Civic,4497.86,2005,March,3
USA,3/4/2005 0:00,S18_2325,31,102.98,10390,Vintage Cars,1932 Model A Ford J-Coupe,3192.38,2005,March,3
USA,3/4/2005 0:00,S18_2795,26,162,10390,Vintage Cars,1928 Mercedes-Benz SSK,4212,2005,March,3
USA,3/4/2005 0:00,S18_3278,40,75.59,10390,Classic Cars,1969 Dodge Super Bee,3023.6,2005,March,3
USA,3/4/2005 0:00,S18_3482,50,135.23,10390,Classic Cars,1976 Ford Gran Torino,6761.5,2005,March,3
USA,3/4/2005 0:00,S18_3782,36,54.09,10390,Motorcycles,1957 Vespa GS150,1947.24,2005,March,3
USA,3/4/2005 0:00,S18_4721,49,122.02,10390,Classic Cars,1957 Corvette Convertible,5978.98,2005,March,3
USA,3/4/2005 0:00,S24_2360,35,67.87,10390,Motorcycles,1982 Ducati 900 Monster,2375.45,2005,March,3
USA,3/4/2005 0:00,S24_2972,37,35.87,10390,Classic Cars,1982 Lamborghini Diablo,1327.19,2005,March,3
USA,3/4/2005 0:00,S24_3371,46,51.43,10390,Classic Cars,1971 Alpine Renault 1600s,2365.78,2005,March,3
USA,3/4/2005 0:00,S24_3856,45,134.81,10390,Classic Cars,1956 Porsche 356A Coupe,6066.45,2005,March,3
USA,3/4/2005 0:00,S24_4620,30,66.29,10390,Classic Cars,1961 Chevrolet Impala,1988.7,2005,March,3
USA,3/4/2005 0:00,S32_2206,41,39.02,10390,Motorcycles,1982 Ducati 996 R,1599.82,2005,March,3
USA,3/4/2005 0:00,S32_4485,45,101.03,10390,Motorcycles,1974 Ducati 350 Mk3 Desmo,4546.35,2005,March,3
USA,3/4/2005 0:00,S50_4713,22,81.36,10390,Motorcycles,2002 Yamaha YZR M1,1789.92,2005,March,3
USA,3/23/2005 0:00,S12_3891,33,155.72,10396,Classic Cars,1969 Ford Falcon,5138.76,2005,March,3
USA,3/23/2005 0:00,S18_3140,33,129.76,10396,Vintage Cars,1903 Ford Model A,4282.08,2005,March,3
USA,3/23/2005 0:00,S18_3259,24,91.76,10396,Trains,Collectable Wooden Train,2202.24,2005,March,3
USA,3/23/2005 0:00,S18_4522,45,83.38,10396,Vintage Cars,1904 Buick Runabout,3752.1,2005,March,3
USA,3/23/2005 0:00,S24_2011,49,100.77,10396,Ships,18th century schooner,4937.73,2005,March,3
USA,3/23/2005 0:00,S24_3151,27,77,10396,Vintage Cars,1912 Ford Model T Delivery Wagon,2079,2005,March,3
USA,3/23/2005 0:00,S24_3816,37,77.99,10396,Vintage Cars,1940 Ford Delivery Sedan,2885.63,2005,March,3
USA,3/23/2005 0:00,S700_1138,39,62,10396,Ships,The Schooner Bluenose,2418,2005,March,3
USA,5/29/2005 0:00,S18_2795,35,167.06,10421,Vintage Cars,1928 Mercedes-Benz SSK,5847.1,2005,May,5
USA,5/29/2005 0:00,S24_2022,40,44.8,10421,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,1792,2005,May,5
Germany,1/9/2003 0:00,S18_2325,25,108.06,10101,Vintage Cars,1932 Model A Ford J-Coupe,2701.5,2003,January,1
Germany,1/9/2003 0:00,S18_2795,26,167.06,10101,Vintage Cars,1928 Mercedes-Benz SSK,4343.56,2003,January,1
Germany,1/9/2003 0:00,S24_1937,45,32.53,10101,Vintage Cars,1939 Chevrolet Deluxe Coupe,1463.85,2003,January,1
Germany,1/9/2003 0:00,S24_2022,46,44.35,10101,Vintage Cars,1938 Cadillac V-16 Presidential Limousine,2040.1,2003,January,1
Germany,3/15/2004 0:00,S12_3148,43,128.42,10230,Classic Cars,1969 Corvair Monza,5522.06,2004,March,3
Germany,3/15/2004 0:00,S18_2238,49,153.91,10230,Classic Cars,1998 Chrysler Plymouth Prowler,7541.59,2004,March,3
Germany,3/15/2004 0:00,S18_4027,42,142.18,10230,Classic Cars,1970 Triumph Spitfire,5971.56,2004,March,3
Germany,3/15/2004 0:00,S24_1444,36,47.4,10230,Classic Cars,1970 Dodge Coronet,1706.4,2004,March,3
Germany,3/15/2004 0:00,S24_4048,45,99.36,10230,Classic Cars,1992 Porsche Cayenne Turbo Silver,4471.2,2004,March,3
Germany,3/15/2004 0:00,S32_3207,46,59.03,10230,Trains,1950's Chicago Surface Lines Streetcar,2715.38,2004,March,3
Germany,3/15/2004 0:00,S50_1392,34,100.7,10230,Trucks and Buses,Diamond T620 Semi-Skirted Tanker,3423.8,2004,March,3
Germany,3/15/2004 0:00,S50_1514,43,57.41,10230,Trains,1962 City of Detroit Streetcar,2468.63,2004,March,3
Germany,10/4/2003 0:00,S12_1099,33,184.84,10300,Classic Cars,1968 Ford Mustang,6099.72,2003,October,10
Germany,10/4/2003 0:00,S12_3380,29,116.27,10300,Classic Cars,1968 Dodge Charger,3371.83,2003,October,10
Germany,10/4/2003 0:00,S12_3990,22,76.61,10300,Classic Cars,1970 Plymouth Hemi Cuda,1685.42,2003,October,10
Germany,10/4/2003 0:00,S12_4675,23,95.58,10300,Classic Cars,1969 Dodge Charger,2198.34,2003,October,10
Germany,10/4/2003 0:00,S18_1889,41,63.14,10300,Classic Cars,1948 Porsche 356-A Roadster,2588.74,2003,October,10
Germany,10/4/2003 0:00,S18_3278,49,65.94,10300,Classic Cars,1969 Dodge Super Bee,3231.06,2003,October,10
Germany,10/4/2003 0:00,S18_3482,23,144.05,10300,Classic Cars,1976 Ford Gran Torino,3313.15,2003,October,10
Germany,10/4/2003 0:00,S24_3371,31,52.05,10300,Classic Cars,1971 Alpine Renault 1600s,1613.55,2003,October,10
Germany,11/5/2004 0:00,S18_3320,33,88.3,10323,Vintage Cars,1917 Maxwell Touring Car,2913.9,2004,November,11
Germany,11/5/2004 0:00,S18_4600,47,96.86,10323,Trucks and Buses,1940s Ford truck,4552.42,2004,November,11
USA,3/25/2003 0:00,S18_1342,33,87.33,10111,Vintage Cars,1937 Lincoln Berline,2881.89,2003,March,3
USA,3/25/2003 0:00,S18_1367,48,48.52,10111,Vintage Cars,1936 Mercedes-Benz 500K Special Roadster,2328.96,2003,March,3
USA,3/25/2003 0:00,S18_2957,28,53.09,10111,Vintage Cars,1934 Ford V8 Coupe,1486.52,2003,March,3
USA,3/25/2003 0:00,S18_3136,43,94.25,10111,Vintage Cars,18th Century Vintage Horse Carriage,4052.75,2003,March,3
USA,3/25/2003 0:00,S18_3320,39,91.27,10111,Vintage Cars,1917 Maxwell Touring Car,3559.53,2003,March,3
USA,3/25/2003 0:00,S24_4258,26,85.7,10111,Vintage Cars,1936 Chrysler Airflow,2228.2,2003,March,3
USA,12/1/2003 0:00,S10_1678,22,82.3,10201,Motorcycles,1969 Harley Davidson Ultimate Chopper,1810.6,2003,December,12
USA,12/1/2003 0:00,S10_2016,24,116.56,10201,Motorcycles,1996 Moto Guzzi 1100i,2797.44,2003,December,12
USA,12/1/2003 0:00,S10_4698,49,191.72,10201,Motorcycles,2003 Harley-Davidson Eagle Drag Bike,9394.28,2003,December,12
USA,12/1/2003 0:00,S12_2823,25,126.52,10201,Motorcycles,2002 Suzuki XREO,3163,2003,December,12
USA,12/1/2003 0:00,S18_2625,30,48.46,10201,Motorcycles,1936 Harley Davidson El Knucklehead,1453.8,2003,December,12
USA,12/1/2003 0:00,S24_1578,39,93.54,10201,Motorcycles,1997 BMW R 1100 S,3648.06,2003,December,12
USA,12/1/2003 0:00,S24_2000,25,66.27,10201,Motorcycles,1960 BSA Gold Star DBD34,1656.75,2003,December,12
USA,11/18/2004 0:00,S10_1949,26,188.58,10333,Classic Cars,1952 Alpine Renault 1300,4903.08,2004,November,11
USA,11/18/2004 0:00,S12_1666,33,121.64,10333,Trucks and Buses,1958 Setra Bus,4014.12,2004,November,11
USA,11/18/2004 0:00,S18_1097,29,110.84,10333,Trucks and Buses,1940 Ford Pickup Truck,3214.36,2004,November,11
USA,11/18/2004 0:00,S18_2949,31,95.23,10333,Vintage Cars,1913 Ford Model T Speedster,2952.13,2004,November,11
USA,11/18/2004 0:00,S18_3320,46,95.24,10333,Vintage Cars,1917 Maxwell Touring Car,4381.04,2004,November,11
USA,11/18/2004 0:00,S18_4668,24,42.26,10333,Vintage Cars,1939 Cadillac Limousine,1014.24,2004,November,11
USA,11/18/2004 0:00,S24_4258,39,95.44,10333,Vintage Cars,1936 Chrysler Airflow,3722.16,2004,November,11
USA,11/18/2004 0:00,S32_3522,33,62.05,10333,Trucks and Buses,1996 Peterbilt 379 Stake Bed with Outrigger,2047.65,2004,November,11
USA,2/24/2003 0:00,S10_1678,30,81.35,10107,Motorcycles,1969 Harley Davidson Ultimate Chopper,2440.5,2003,February,2
USA,2/24/2003 0:00,S10_2016,39,105.86,10107,Motorcycles,1996 Moto Guzzi 1100i,4128.54,2003,February,2
USA,2/24/2003 0:00,S10_4698,27,172.36,10107,Motorcycles,2003 Harley-Davidson Eagle Drag Bike,4653.72,2003,February,2
USA,2/24/2003 0:00,S12_2823,21,122,10107,Motorcycles,2002 Suzuki XREO,2562,2003,February,2
USA,2/24/2003 0:00,S18_2625,29,52.7,10107,Motorcycles,1936 Harley Davidson El Knucklehead,1528.3,2003,February,2
USA,2/24/2003 0:00,S24_1578,25,96.92,10107,Motorcycles,1997 BMW R 1100 S,2423,2003,February,2
USA,2/24/2003 0:00,S24_2000,38,73.12,10107,Motorcycles,1960 BSA Gold Star DBD34,2778.56,2003,February,2
USA,2/24/2003 0:00,S32_1374,20,88.9,10107,Motorcycles,1997 BMW F650 ST,1778,2003,February,2
USA,5/7/2004 0:00,S10_4757,20,126.48,10248,Classic Cars,1972 Alfa Romeo GTA,2529.6,2004,May,5
USA,5/7/2004 0:00,S18_3029,21,80.86,10248,Ships,1999 Yamaha Speed Boat,1698.06,2004,May,5
USA,5/7/2004 0:00,S18_3140,32,133.86,10248,Vintage Cars,1903 Ford Model A,4283.52,2004,May,5
USA,5/7/2004 0:00,S18_3259,42,95.8,10248,Trains,Collectable Wooden Train,4023.6,2004,May,5
USA,5/7/2004 0:00,S18_4522,42,87.77,10248,Vintage Cars,1904 Buick Runabout,3686.34,2004,May,5
USA,5/7/2004 0:00,S24_2011,48,122.89,10248,Ships,18th century schooner,5898.72,2004,May,5
USA,5/7/2004 0:00,S24_3151,30,85.85,10248,Vintage Cars,1912 Ford Model T Delivery Wagon,2575.5,2004,May,5
USA,5/7/2004 0:00,S24_3816,23,83.02,10248,Vintage Cars,1940 Ford Delivery Sedan,1909.46,2004,May,5
USA,5/7/2004 0:00,S700_1138,36,66,10248,Ships,The Schooner Bluenose,2376,2004,May,5
USA,5/7/2004 0:00,S700_1938,40,81.41,10248,Ships,The Mayflower,3256.4,2004,May,5
USA,5/7/2004 0:00,S700_2610,32,69.39,10248,Ships,The USS Constitution Ship,2220.48,2004,May,5
USA,5/7/2004 0:00,S700_3505,30,84.14,10248,Ships,The Titanic,2524.2,2004,May,5
USA,5/7/2004 0:00,S700_3962,35,92.36,10248,Ships,The Queen Mary,3232.6,2004,May,5
USA,5/7/2004 0:00,S72_3212,23,53.51,10248,Ships,Pont Yacht,1230.73,2004,May,5
USA,9/8/2004 0:00,S12_4473,21,94.8,10292,Trucks and Buses,1957 Chevy Pickup,1990.8,2004,September,9
USA,9/8/2004 0:00,S18_2238,26,140.81,10292,Classic Cars,1998 Chrysler Plymouth Prowler,3661.06,2004,September,9
USA,9/8/2004 0:00,S18_2319,41,103.09,10292,Trucks and Buses,1964 Mercedes Tour Bus,4226.69,2004,September,9
USA,9/8/2004 0:00,S18_3232,21,147.33,10292,Classic Cars,1992 Ferrari 360 Spider red,3093.93,2004,September,9
USA,9/8/2004 0:00,S18_4027,44,114.9,10292,Classic Cars,1970 Triumph Spitfire,5055.6,2004,September,9
USA,9/8/2004 0:00,S24_1444,40,48.55,10292,Classic Cars,1970 Dodge Coronet,1942,2004,September,9
USA,9/8/2004 0:00,S24_2840,39,34.3,10292,Classic Cars,1958 Chevy Corvette Limited Edition,1337.7,2004,September,9
USA,9/8/2004 0:00,S24_4048,27,113.55,10292,Classic Cars,1992 Porsche Cayenne Turbo Silver,3065.85,2004,September,9
USA,9/8/2004 0:00,S32_2509,50,54.11,10292,Trucks and Buses,1954 Greyhound Scenicruiser,2705.5,2004,September,9
USA,9/8/2004 0:00,S32_3207,31,59.65,10292,Trains,1950's Chicago Surface Lines Streetcar,1849.15,2004,September,9
